pos_x,pos_y,rotation,side,designator,mpn,pack,footprint,value,mount_type
214.58,-105.8656,90.0,top,J1,,,PinHeader_1x05_P2.54mm_Vertical,KB1,tht
232.5935,-105.8656,90.0,top,J3,,,PinHeader_1x08_P2.54mm_Vertical,KB2,tht
262.1093,-155.4783,180.0,top,J4,,,PinHeader_2x04_P2.54mm_Vertical,ZX81 Joypad,tht
95.2596,-121.664,0.0,top,SW1,,,SW_Gateron_LowProfile_THT,1,tht
128.5978,-138.3331,0.0,top,SW10,,,SW_Gateron_LowProfile_THT,E,tht
128.5978,-155.0022,0.0,top,SW11,,,SW_Gateron_LowProfile_THT,D,tht
128.5978,-171.6713,0.0,top,SW12,,,SW_Gateron_LowProfile_THT,X,tht
145.2669,-121.664,0.0,top,SW13,,,SW_Gateron_LowProfile_THT,4,tht
145.2669,-138.3331,0.0,top,SW14,,,SW_Gateron_LowProfile_THT,R,tht
145.2669,-155.0022,0.0,top,SW15,,,SW_Gateron_LowProfile_THT,F,tht
145.2669,-171.6713,0.0,top,SW16,,,SW_Gateron_LowProfile_THT,C,tht
161.936,-121.664,0.0,top,SW17,,,SW_Gateron_LowProfile_THT,5,tht
161.936,-138.3331,0.0,top,SW18,,,SW_Gateron_LowProfile_THT,T,tht
161.936,-155.0022,0.0,top,SW19,,,SW_Gateron_LowProfile_THT,G,tht
95.2596,-138.3331,0.0,top,SW2,,,SW_Gateron_LowProfile_THT,Q,tht
161.936,-171.6713,0.0,top,SW20,,,SW_Gateron_LowProfile_THT,V,tht
178.6051,-121.664,0.0,top,SW21,,,SW_Gateron_LowProfile_THT,6,tht
178.6051,-138.3331,0.0,top,SW22,,,SW_Gateron_LowProfile_THT,Y,tht
178.6051,-155.0022,0.0,top,SW23,,,SW_Gateron_LowProfile_THT,H,tht
178.6051,-171.6713,0.0,top,SW24,,,SW_Gateron_LowProfile_THT,B,tht
195.2742,-121.664,0.0,top,SW25,,,SW_Gateron_LowProfile_THT,7,tht
195.2742,-138.3331,0.0,top,SW26,,,SW_Gateron_LowProfile_THT,U,tht
195.2742,-155.0022,0.0,top,SW27,,,SW_Gateron_LowProfile_THT,J,tht
195.2742,-171.6713,0.0,top,SW28,,,SW_Gateron_LowProfile_THT,N,tht
211.9433,-121.664,0.0,top,SW29,,,SW_Gateron_LowProfile_THT,8,tht
95.2596,-155.0022,0.0,top,SW3,,,SW_Gateron_LowProfile_THT,A,tht
211.9433,-138.3331,0.0,top,SW30,,,SW_Gateron_LowProfile_THT,I,tht
211.9433,-155.0022,0.0,top,SW31,,,SW_Gateron_LowProfile_THT,K,tht
211.9433,-171.6713,0.0,top,SW32,,,SW_Gateron_LowProfile_THT,M,tht
228.6124,-121.664,0.0,top,SW33,,,SW_Gateron_LowProfile_THT,9,tht
228.6124,-138.3331,0.0,top,SW34,,,SW_Gateron_LowProfile_THT,O,tht
228.6124,-155.0022,0.0,top,SW35,,,SW_Gateron_LowProfile_THT,L,tht
228.6124,-171.6713,0.0,top,SW36,,,SW_Gateron_LowProfile_THT,DOT,tht
245.2815,-121.664,0.0,top,SW37,,,SW_Gateron_LowProfile_THT,0,tht
245.2815,-138.3331,0.0,top,SW38,,,SW_Gateron_LowProfile_THT,P,tht
245.2815,-155.0022,0.0,top,SW39,,,SW_Gateron_LowProfile_THT,NL,tht
95.2596,-171.6713,0.0,top,SW4,,,SW_Gateron_LowProfile_THT,SHIFT,tht
245.2815,-171.6713,0.0,top,SW40,,,SW_Gateron_LowProfile_THT,SPACE,tht
111.9287,-121.664,0.0,top,SW5,,,SW_Gateron_LowProfile_THT,2,tht
111.9287,-138.3331,0.0,top,SW6,,,SW_Gateron_LowProfile_THT,W,tht
111.9287,-155.0022,0.0,top,SW7,,,SW_Gateron_LowProfile_THT,S,tht
111.9287,-171.6713,0.0,top,SW8,,,SW_Gateron_LowProfile_THT,Z,tht
128.5978,-121.664,0.0,top,SW9,,,SW_Gateron_LowProfile_THT,3,tht
